label,taxon,superorder,order,family,genus,note
Pternistis,GALLIFORMES_Phasianidae_Pternistis_afer,Galloanserae,GALLIFORMES,Phasianidae,Pternistis,mono
Pucrasia,GALLIFORMES_Phasianidae_Pucrasia_macrolopha,Galloanserae,GALLIFORMES,Phasianidae,Pucrasia,monotypic
Rollulus,GALLIFORMES_Phasianidae_Rollulus_rouloul,Galloanserae,GALLIFORMES,Phasianidae,Rollulus,monotypic
Scleroptila,GALLIFORMES_Phasianidae_Scleroptila_afra,Galloanserae,GALLIFORMES,Phasianidae,Scleroptila,monotypic
Synoicus,GALLIFORMES_Phasianidae_Synoicus_adansonii,Galloanserae,GALLIFORMES,Phasianidae,Synoicus,mono
Syrmaticus,GALLIFORMES_Phasianidae_Syrmaticus_ellioti,Galloanserae,GALLIFORMES,Phasianidae,Syrmaticus,mono
Tetrao,GALLIFORMES_Phasianidae_Tetrao_urogalloides,Galloanserae,GALLIFORMES,Phasianidae,Tetrao,monotypic
Tetraogallus,GALLIFORMES_Phasianidae_Tetraogallus_altaicus,Galloanserae,GALLIFORMES,Phasianidae,Tetraogallus,mono
Tetraophasis,GALLIFORMES_Phasianidae_Tetraophasis_obscurus,Galloanserae,GALLIFORMES,Phasianidae,Tetraophasis,monotypic
Tetrastes,GALLIFORMES_Phasianidae_Tetrastes_bonasia,Galloanserae,GALLIFORMES,Phasianidae,Tetrastes,monotypic
Tragopan,GALLIFORMES_Phasianidae_Tragopan_blythii,Galloanserae,GALLIFORMES,Phasianidae,Tragopan,mono
Tympanuchus,GALLIFORMES_Phasianidae_Tympanuchus_cupido,Galloanserae,GALLIFORMES,Phasianidae,Tympanuchus,mono
Gavia,GAVIIFORMES_Gaviidae_Gavia_immer,Phaethoquornithes,GAVIIFORMES,Gaviidae,Gavia,mono
Aramus,GRUIFORMES_Aramidae_Aramus_guarauna,GRUIFORMES,GRUIFORMES,Aramidae,Aramus,monotypic
Antigone,GRUIFORMES_Gruidae_Antigone_canadensis,GRUIFORMES,GRUIFORMES,Gruidae,Antigone,mono
Balearica,GRUIFORMES_Gruidae_Balearica_regulorum,GRUIFORMES,GRUIFORMES,Gruidae,Balearica,monotypic
Grus,GRUIFORMES_Gruidae_Grus_japonensis,GRUIFORMES,GRUIFORMES,Gruidae,Grus,mono
Heliornis,GRUIFORMES_Heliornithidae_Heliornis_fulica,GRUIFORMES,GRUIFORMES,Heliornithidae,Heliornis,monotypic
Psophia,GRUIFORMES_Psophiidae_Psophia_crepitans,GRUIFORMES,GRUIFORMES,Psophiidae,Psophia,monotypic
Fulica,GRUIFORMES_Rallidae_Fulica_atra,GRUIFORMES,GRUIFORMES,Rallidae,Fulica,monotypic
Himantornis,GRUIFORMES_Rallidae_Himantornis_haematopus,GRUIFORMES,GRUIFORMES,Rallidae,Himantornis,monotypic
Hypotaenidia,GRUIFORMES_Rallidae_Hypotaenidia_okinawae,GRUIFORMES,GRUIFORMES,Rallidae,Hypotaenidia,monotypic
Rallus,GRUIFORMES_Rallidae_Rallus_limicola,GRUIFORMES,GRUIFORMES,Rallidae,Rallus,monotypic
Zapornia,GRUIFORMES_Rallidae_Zapornia_atra,GRUIFORMES,GRUIFORMES,Rallidae,Zapornia,monotypic
Sarothrura,GRUIFORMES_Sarothruridae_Sarothrura_elegans,GRUIFORMES,GRUIFORMES,Sarothruridae,Sarothrura,monotypic
Leptosomus,LEPTOSOMIFORMES_Leptosomidae_Leptosomus_discolor,Afroaves,LEPTOSOMIFORMES,Leptosomidae,Leptosomus,monotypic
Mesitornis,MESITORNITHIFORMES_Mesitornithidae_Mesitornis_unicolor,Columbimorphae,MESITORNITHIFORMES,Mesitornithidae,Mesitornis,monotypic
Monias,MESITORNITHIFORMES_Mesitornithidae_Monias_benschi,Columbimorphae,MESITORNITHIFORMES,Mesitornithidae,Monias,monotypic
Corythaeola,MUSOPHAGIFORMES_Musophagidae_Corythaeola_cristata,Otidimorphae,MUSOPHAGIFORMES,Musophagidae,Corythaeola,monotypic
Crinifer,MUSOPHAGIFORMES_Musophagidae_Crinifer_piscator,Otidimorphae,MUSOPHAGIFORMES,Musophagidae,Crinifer,monotypic
Tauraco,MUSOPHAGIFORMES_Musophagidae_Tauraco_erythrolophus,Otidimorphae,MUSOPHAGIFORMES,Musophagidae,Tauraco,monotypic
Nyctibius,NYCTIBIIFORMES_Nyctibiidae_Nyctibius_aethereus,Strisores,NYCTIBIIFORMES,Nyctibiidae,Nyctibius,mono
Phyllaemulor,NYCTIBIIFORMES_Nyctibiidae_Phyllaemulor_bracteatus,Strisores,NYCTIBIIFORMES,Nyctibiidae,Phyllaemulor,monotypic
Opisthocomus,OPISTHOCOMIFORMES_Opisthocomidae_Opisthocomus_hoazin,OPISTHOCOMIFORMES,OPISTHOCOMIFORMES,Opisthocomidae,Opisthocomus,monotypic
Ardeotis,OTIDIFORMES_Otididae_Ardeotis_arabs,Otidimorphae,OTIDIFORMES,Otididae,Ardeotis,mono
Chlamydotis,OTIDIFORMES_Otididae_Chlamydotis_macqueenii,Otidimorphae,OTIDIFORMES,Otididae,Chlamydotis,mono
Lophotis,OTIDIFORMES_Otididae_Lophotis_ruficrista,Otidimorphae,OTIDIFORMES,Otididae,Lophotis,monotypic
Tetrax,OTIDIFORMES_Otididae_Tetrax_tetrax,Otidimorphae,OTIDIFORMES,Otididae,Tetrax,monotypic
Acanthisitta,PASSERIFORMES_Acanthisittidae_Acanthisitta_chloris,Australaves,PASSERIFORMES,Acanthisittidae,Acanthisitta,monotypic
Xenicus,PASSERIFORMES_Acanthisittidae_Xenicus_gilviventris,Australaves,PASSERIFORMES,Acanthisittidae,Xenicus,monotypic
Acanthiza,PASSERIFORMES_Acanthizidae_Acanthiza_cinerea,Australaves,PASSERIFORMES,Acanthizidae,Acanthiza,monotypic
Acanthornis,PASSERIFORMES_Acanthizidae_Acanthornis_magna,Australaves,PASSERIFORMES,Acanthizidae,Acanthornis,monotypic
Aphelocephala,PASSERIFORMES_Acanthizidae_Aphelocephala_leucopsis,Australaves,PASSERIFORMES,Acanthizidae,Aphelocephala,monotypic
Calamanthus,PASSERIFORMES_Acanthizidae_Calamanthus_fuliginosus,Australaves,PASSERIFORMES,Acanthizidae,Calamanthus,monotypic
Gerygone,PASSERIFORMES_Acanthizidae_Gerygone_fusca,Australaves,PASSERIFORMES,Acanthizidae,Gerygone,mono
Hylacola,PASSERIFORMES_Acanthizidae_Hylacola_cauta,Australaves,PASSERIFORMES,Acanthizidae,Hylacola,monotypic
Neosericornis,PASSERIFORMES_Acanthizidae_Neosericornis_citreogularis,Australaves,PASSERIFORMES,Acanthizidae,Neosericornis,monotypic
Oreoscopus,PASSERIFORMES_Acanthizidae_Oreoscopus_gutturalis,Australaves,PASSERIFORMES,Acanthizidae,Oreoscopus,monotypic
Origma,PASSERIFORMES_Acanthizidae_Origma_murina,Australaves,PASSERIFORMES,Acanthizidae,Origma,mono
Pachycare,PASSERIFORMES_Acanthizidae_Pachycare_flavogriseum,Australaves,PASSERIFORMES,Acanthizidae,Pachycare,monotypic
Pycnoptilus,PASSERIFORMES_Acanthizidae_Pycnoptilus_floccosus,Australaves,PASSERIFORMES,Acanthizidae,Pycnoptilus,monotypic
Pyrrholaemus,PASSERIFORMES_Acanthizidae_Pyrrholaemus_brunneus,Australaves,PASSERIFORMES,Acanthizidae,Pyrrholaemus,mono
Sericornis,PASSERIFORMES_Acanthizidae_Sericornis_frontalis,Australaves,PASSERIFORMES,Acanthizidae,Sericornis,monotypic
Smicrornis,PASSERIFORMES_Acanthizidae_Smicrornis_brevirostris,Australaves,PASSERIFORMES,Acanthizidae,Smicrornis,monotypic
Acrocephalus,PASSERIFORMES_Acrocephalidae_Acrocephalus_orientalis,Australaves,PASSERIFORMES,Acrocephalidae,Acrocephalus,monotypic
Graueria,PASSERIFORMES_Acrocephalidae_Graueria_vittata,Australaves,PASSERIFORMES,Acrocephalidae,Graueria,monotypic
Nesillas,PASSERIFORMES_Acrocephalidae_Nesillas_typica,Australaves,PASSERIFORMES,Acrocephalidae,Nesillas,monotypic
Aegithalos,PASSERIFORMES_Aegithalidae_Aegithalos_concinnus,Australaves,PASSERIFORMES,Aegithalidae,Aegithalos,monotypic
Psaltriparus,PASSERIFORMES_Aegithalidae_Psaltriparus_minimus,Australaves,PASSERIFORMES,Aegithalidae,Psaltriparus,monotypic
Aegithina,PASSERIFORMES_Aegithinidae_Aegithina_lafresnayei,Australaves,PASSERIFORMES,Aegithinidae,Aegithina,monotypic
Alauda,PASSERIFORMES_Alaudidae_Alauda_arvensis,Australaves,PASSERIFORMES,Alaudidae,Alauda,monotypic
Eremophila,PASSERIFORMES_Alaudidae_Eremophila_alpestris,Australaves,PASSERIFORMES,Alaudidae,Eremophila,monotypic
Artamus,PASSERIFORMES_Artamidae_Artamus_cinereus,Australaves,PASSERIFORMES,Artamidae,Artamus,monotypic
Melloria,PASSERIFORMES_Artamidae_Melloria_quoyi,Australaves,PASSERIFORMES,Artamidae,Melloria,monotypic
Peltops,PASSERIFORMES_Artamidae_Peltops_blainvillii,Australaves,PASSERIFORMES,Artamidae,Peltops,monotypic
Strepera,PASSERIFORMES_Artamidae_Strepera_graculina,Australaves,PASSERIFORMES,Artamidae,Strepera,monotypic
Atrichornis,PASSERIFORMES_Atrichornithidae_Atrichornis_rufescens,Australaves,PASSERIFORMES,Atrichornithidae,Atrichornis,monotypic
Oxylabes,PASSERIFORMES_Bernieridae_Oxylabes_madagascariensis,Australaves,PASSERIFORMES,Bernieridae,Oxylabes,monotypic
Xanthomixis,PASSERIFORMES_Bernieridae_Xanthomixis_zosterops,Australaves,PASSERIFORMES,Bernieridae,Xanthomixis,monotypic
Bombycilla,PASSERIFORMES_Bombycillidae_Bombycilla_garrulus,Australaves,PASSERIFORMES,Bombycillidae,Bombycilla,monotypic
Buphagus,PASSERIFORMES_Buphagidae_Buphagus_erythrorynchus,Australaves,PASSERIFORMES,Buphagidae,Buphagus,monotypic
Calcarius,PASSERIFORMES_Calcariidae_Calcarius_lapponicus,Australaves,PASSERIFORMES,Calcariidae,Calcarius,monotypic
Callaeas,PASSERIFORMES_Callaeidae_Callaeas_wilsoni,Australaves,PASSERIFORMES,Callaeidae,Callaeas,monotypic
Philesturnus,PASSERIFORMES_Callaeidae_Philesturnus_carunculatus,Australaves,PASSERIFORMES,Callaeidae,Philesturnus,monotypic
Calyptomena,PASSERIFORMES_Calyptomenidae_Calyptomena_hosii,Australaves,PASSERIFORMES,Calyptomenidae,Calyptomena,mono
Smithornis,PASSERIFORMES_Calyptomenidae_Smithornis_capensis,Australaves,PASSERIFORMES,Calyptomenidae,Smithornis,mono
Calyptophilus,PASSERIFORMES_Calyptophilidae_Calyptophilus_tertius,Australaves,PASSERIFORMES,Calyptophilidae,Calyptophilus,monotypic
Edolisoma,PASSERIFORMES_Campephagidae_Edolisoma_tenuirostre,Australaves,PASSERIFORMES,Campephagidae,Edolisoma,monotypic
Pericrocotus,PASSERIFORMES_Campephagidae_Pericrocotus_divaricatus,Australaves,PASSERIFORMES,Campephagidae,Pericrocotus,monotypic
Cardinalis,PASSERIFORMES_Cardinalidae_Cardinalis_cardinalis,Australaves,PASSERIFORMES,Cardinalidae,Cardinalis,monotypic
Piranga,PASSERIFORMES_Cardinalidae_Piranga_bidentata,Australaves,PASSERIFORMES,Cardinalidae,Piranga,mono
Certhia,PASSERIFORMES_Certhiidae_Certhia_americana,Australaves,PASSERIFORMES,Certhiidae,Certhia,monotypic
Salpornis,PASSERIFORMES_Certhiidae_Salpornis_spilonota,Australaves,PASSERIFORMES,Certhiidae,Salpornis,monotypic
Abroscopus,PASSERIFORMES_Cettiidae_Abroscopus_albogularis,Australaves,PASSERIFORMES,Cettiidae,Abroscopus,monotypic
Tesia,PASSERIFORMES_Cettiidae_Tesia_cyaniventer,Australaves,PASSERIFORMES,Cettiidae,Tesia,monotypic
Chaetops,PASSERIFORMES_Chaetopidae_Chaetops_frenatus,Australaves,PASSERIFORMES,Chaetopidae,Chaetops,monotypic
Chloropsis,PASSERIFORMES_Chloropseidae_Chloropsis_cochinchinensis,Australaves,PASSERIFORMES,Chloropseidae,Chloropsis,mono
Cinclus,PASSERIFORMES_Cinclidae_Cinclus_pallasii,Australaves,PASSERIFORMES,Cinclidae,Cinclus,monotypic
Cinclosoma,PASSERIFORMES_Cinclosomatidae_Cinclosoma_punctatum,Australaves,PASSERIFORMES,Cinclosomatidae,Cinclosoma,monotypic
Ptilorrhoa,PASSERIFORMES_Cinclosomatidae_Ptilorrhoa_leucosticta,Australaves,PASSERIFORMES,Cinclosomatidae,Ptilorrhoa,monotypic
Cisticola,PASSERIFORMES_Cisticolidae_Cisticola_anonymus,Australaves,PASSERIFORMES,Cisticolidae,Cisticola,monotypic
Neomixis,PASSERIFORMES_Cisticolidae_Neomixis_viridis,Australaves,PASSERIFORMES,Cisticolidae,Neomixis,monotypic
Orthotomus,PASSERIFORMES_Cisticolidae_Orthotomus_castaneiceps,Australaves,PASSERIFORMES,Cisticolidae,Orthotomus,monotypic
Climacteris,PASSERIFORMES_Climacteridae_Climacteris_melanurus,Australaves,PASSERIFORMES,Climacteridae,Climacteris,monotypic
Cormobates,PASSERIFORMES_Climacteridae_Cormobates_leucophaea,Australaves,PASSERIFORMES,Climacteridae,Cormobates,monotypic
Cnemophilus,PASSERIFORMES_Cnemophilidae_Cnemophilus_loriae,Australaves,PASSERIFORMES,Cnemophilidae,Cnemophilus,monotypic
Loboparadisea,PASSERIFORMES_Cnemophilidae_Loboparadisea_sericea,Australaves,PASSERIFORMES,Cnemophilidae,Loboparadisea,monotypic
Conopophaga,PASSERIFORMES_Conopophagidae_Conopophaga_ardesiaca,Australaves,PASSERIFORMES,Conopophagidae,Conopophaga,mono
Pittasoma,PASSERIFORMES_Conopophagidae_Pittasoma_michleri,Australaves,PASSERIFORMES,Conopophagidae,Pittasoma,mono
Struthidea,PASSERIFORMES_Corcoracidae_Struthidea_cinerea,Australaves,PASSERIFORMES,Corcoracidae,Struthidea,monotypic
Aphelocoma,PASSERIFORMES_Corvidae_Aphelocoma_californica,Australaves,PASSERIFORMES,Corvidae,Aphelocoma,mono
Coloeus,PASSERIFORMES_Corvidae_Coloeus_monedula,Australaves,PASSERIFORMES,Corvidae,Coloeus,monotypic
Corvus,PASSERIFORMES_Corvidae_Corvus_brachyrhynchos,Australaves,PASSERIFORMES,Corvidae,Corvus,mono
Pyrrhocorax,PASSERIFORMES_Corvidae_Pyrrhocorax_pyrrhocorax,Australaves,PASSERIFORMES,Corvidae,Pyrrhocorax,monotypic
Ampelioides,PASSERIFORMES_Cotingidae_Ampelioides_tschudii,Australaves,PASSERIFORMES,Cotingidae,Ampelioides,monotypic
Ampelion,PASSERIFORMES_Cotingidae_Ampelion_rubrocristatus,Australaves,PASSERIFORMES,Cotingidae,Ampelion,mono
Carpodectes,PASSERIFORMES_Cotingidae_Carpodectes_antoniae,Australaves,PASSERIFORMES,Cotingidae,Carpodectes,mono
Carpornis,PASSERIFORMES_Cotingidae_Carpornis_cucullata,Australaves,PASSERIFORMES,Cotingidae,Carpornis,mono
Cephalopterus,PASSERIFORMES_Cotingidae_Cephalopterus_glabricollis,Australaves,PASSERIFORMES,Cotingidae,Cephalopterus,mono
Conioptilon,PASSERIFORMES_Cotingidae_Conioptilon_mcilhennyi,Australaves,PASSERIFORMES,Cotingidae,Conioptilon,monotypic
Cotinga,PASSERIFORMES_Cotingidae_Cotinga_amabilis,Australaves,PASSERIFORMES,Cotingidae,Cotinga,mono
Doliornis,PASSERIFORMES_Cotingidae_Doliornis_remseni,Australaves,PASSERIFORMES,Cotingidae,Doliornis,mono
Gymnoderus,PASSERIFORMES_Cotingidae_Gymnoderus_foetidus,Australaves,PASSERIFORMES,Cotingidae,Gymnoderus,monotypic
Haematoderus,PASSERIFORMES_Cotingidae_Haematoderus_militaris,Australaves,PASSERIFORMES,Cotingidae,Haematoderus,monotypic
Lipaugus,PASSERIFORMES_Cotingidae_Lipaugus_ater,Australaves,PASSERIFORMES,Cotingidae,Lipaugus,mono
Perissocephalus,PASSERIFORMES_Cotingidae_Perissocephalus_tricolor,Australaves,PASSERIFORMES,Cotingidae,Perissocephalus,monotypic
Phibalura,PASSERIFORMES_Cotingidae_Phibalura_flavirostris,Australaves,PASSERIFORMES,Cotingidae,Phibalura,monotypic
Phoenicircus,PASSERIFORMES_Cotingidae_Phoenicircus_carnifex,Australaves,PASSERIFORMES,Cotingidae,Phoenicircus,mono
Phytotoma,PASSERIFORMES_Cotingidae_Phytotoma_raimondii,Australaves,PASSERIFORMES,Cotingidae,Phytotoma,mono
Pipreola,PASSERIFORMES_Cotingidae_Pipreola_arcuata,Australaves,PASSERIFORMES,Cotingidae,Pipreola,mono
Porphyrolaema,PASSERIFORMES_Cotingidae_Porphyrolaema_porphyrolaema,Australaves,PASSERIFORMES,Cotingidae,Porphyrolaema,monotypic
Procnias,PASSERIFORMES_Cotingidae_Procnias_albus,Australaves,PASSERIFORMES,Cotingidae,Procnias,mono
Pyroderus,PASSERIFORMES_Cotingidae_Pyroderus_scutatus,Australaves,PASSERIFORMES,Cotingidae,Pyroderus,monotypic
Querula,PASSERIFORMES_Cotingidae_Querula_purpurata,Australaves,PASSERIFORMES,Cotingidae,Querula,monotypic
Rupicola,PASSERIFORMES_Cotingidae_Rupicola_peruvianus,Australaves,PASSERIFORMES,Cotingidae,Rupicola,mono
Snowornis,PASSERIFORMES_Cotingidae_Snowornis_cryptolophus,Australaves,PASSERIFORMES,Cotingidae,Snowornis,mono
Xipholena,PASSERIFORMES_Cotingidae_Xipholena_atropurpurea,Australaves,PASSERIFORMES,Cotingidae,Xipholena,mono
Zaratornis,PASSERIFORMES_Cotingidae_Zaratornis_stresemanni,Australaves,PASSERIFORMES,Cotingidae,Zaratornis,monotypic
Dasyornis,PASSERIFORMES_Dasyornithidae_Dasyornis_brachypterus,Australaves,PASSERIFORMES,Dasyornithidae,Dasyornis,mono
Dicaeum,PASSERIFORMES_Dicaeidae_Dicaeum_hypoleucum,Australaves,PASSERIFORMES,Dicaeidae,Dicaeum,monotypic
Dicrurus,PASSERIFORMES_Dicruridae_Dicrurus_aeneus,Australaves,PASSERIFORMES,Dicruridae,Dicrurus,monotypic
Donacobius,PASSERIFORMES_Donacobiidae_Donacobius_atricapilla,Australaves,PASSERIFORMES,Donacobiidae,Donacobius,monotypic
Dulus,PASSERIFORMES_Dulidae_Dulus_dominicus,Australaves,PASSERIFORMES,Dulidae,Dulus,monotypic
Elachura,PASSERIFORMES_Elachuridae_Elachura_formosa,Australaves,PASSERIFORMES,Elachuridae,Elachura,monotypic
Emberiza,PASSERIFORMES_Emberizidae_Emberiza_citrinella,Australaves,PASSERIFORMES,Emberizidae,Emberiza,monotypic
Erythrocercus,PASSERIFORMES_Erythrocercidae_Erythrocercus_mccallii,Australaves,PASSERIFORMES,Erythrocercidae,Erythrocercus,monotypic
Chloebia,PASSERIFORMES_Estrildidae_Chloebia_gouldiae,Australaves,PASSERIFORMES,Estrildidae,Chloebia,monotypic
Estrilda,PASSERIFORMES_Estrildidae_Estrilda_melpoda,Australaves,PASSERIFORMES,Estrildidae,Estrilda,monotypic
Lonchura,PASSERIFORMES_Estrildidae_Lonchura_striata,Australaves,PASSERIFORMES,Estrildidae,Lonchura,monotypic
Taeniopygia,PASSERIFORMES_Estrildidae_Taeniopygia_guttata,Australaves,PASSERIFORMES,Estrildidae,Taeniopygia,monotypic
Eulacestoma,PASSERIFORMES_Eulacestomatidae_Eulacestoma_nigropectus,Australaves,PASSERIFORMES,Eulacestomatidae,Eulacestoma,monotypic
Eupetes,PASSERIFORMES_Eupetidae_Eupetes_macrocerus,Australaves,PASSERIFORMES,Eupetidae,Eupetes,monotypic
Corydon,PASSERIFORMES_Eurylaimidae_Corydon_sumatranus,Australaves,PASSERIFORMES,Eurylaimidae,Corydon,monotypic
Cymbirhynchus,PASSERIFORMES_Eurylaimidae_Cymbirhynchus_macrorhynchos,Australaves,PASSERIFORMES,Eurylaimidae,Cymbirhynchus,monotypic
Eurylaimus,PASSERIFORMES_Eurylaimidae_Eurylaimus_javanicus,Australaves,PASSERIFORMES,Eurylaimidae,Eurylaimus,mono
Psarisomus,PASSERIFORMES_Eurylaimidae_Psarisomus_dalhousiae,Australaves,PASSERIFORMES,Eurylaimidae,Psarisomus,monotypic
Pseudocalyptomena,PASSERIFORMES_Eurylaimidae_Pseudocalyptomena_graueri,Australaves,PASSERIFORMES,Eurylaimidae,Pseudocalyptomena,monotypic
Sarcophanops,PASSERIFORMES_Eurylaimidae_Sarcophanops_steerii,Australaves,PASSERIFORMES,Eurylaimidae,Sarcophanops,monotypic
Serilophus,PASSERIFORMES_Eurylaimidae_Serilophus_lunatus,Australaves,PASSERIFORMES,Eurylaimidae,Serilophus,monotypic
Falcunculus,PASSERIFORMES_Falcunculidae_Falcunculus_frontatus,Australaves,PASSERIFORMES,Falcunculidae,Falcunculus,monotypic
Chamaeza,PASSERIFORMES_Formicariidae_Chamaeza_campanisona,Australaves,PASSERIFORMES,Formicariidae,Chamaeza,mono
Formicarius,PASSERIFORMES_Formicariidae_Formicarius_analis,Australaves,PASSERIFORMES,Formicariidae,Formicarius,mono
Chlorodrepanis,PASSERIFORMES_Fringillidae_Chlorodrepanis_virens,Australaves,PASSERIFORMES,Fringillidae,Chlorodrepanis,monotypic
Chlorophonia,PASSERIFORMES_Fringillidae_Chlorophonia_callophrys,Australaves,PASSERIFORMES,Fringillidae,Chlorophonia,mono
Euphonia,PASSERIFORMES_Fringillidae_Euphonia_affinis,Australaves,PASSERIFORMES,Fringillidae,Euphonia,mono
Fringilla,PASSERIFORMES_Fringillidae_Fringilla_montifringilla,Australaves,PASSERIFORMES,Fringillidae,Fringilla,monotypic
Hemignathus,PASSERIFORMES_Fringillidae_Hemignathus_wilsoni,Australaves,PASSERIFORMES,Fringillidae,Hemignathus,monotypic
Hesperiphona,PASSERIFORMES_Fringillidae_Hesperiphona_vespertina,Australaves,PASSERIFORMES,Fringillidae,Hesperiphona,monotypic
Serinus,PASSERIFORMES_Fringillidae_Serinus_canaria,Australaves,PASSERIFORMES,Fringillidae,Serinus,monotypic
Spinus,PASSERIFORMES_Fringillidae_Spinus_tristis,Australaves,PASSERIFORMES,Fringillidae,Spinus,monotypic
Acrobatornis,PASSERIFORMES_Furnariidae_Acrobatornis_fonsecai,Australaves,PASSERIFORMES,Furnariidae,Acrobatornis,monotypic
Anabacerthia,PASSERIFORMES_Furnariidae_Anabacerthia_amaurotis,Australaves,PASSERIFORMES,Furnariidae,Anabacerthia,mono
Anabazenops,PASSERIFORMES_Furnariidae_Anabazenops_dorsalis,Australaves,PASSERIFORMES,Furnariidae,Anabazenops,mono
Ancistrops,PASSERIFORMES_Furnariidae_Ancistrops_strigilatus,Australaves,PASSERIFORMES,Furnariidae,Ancistrops,monotypic
Anumbius,PASSERIFORMES_Furnariidae_Anumbius_annumbi,Australaves,PASSERIFORMES,Furnariidae,Anumbius,monotypic
Aphrastura,PASSERIFORMES_Furnariidae_Aphrastura_masafuerae,Australaves,PASSERIFORMES,Furnariidae,Aphrastura,mono
Asthenes,PASSERIFORMES_Furnariidae_Asthenes_anthoides,Australaves,PASSERIFORMES,Furnariidae,Asthenes,mono
Automolus,PASSERIFORMES_Furnariidae_Automolus_infuscatus,Australaves,PASSERIFORMES,Furnariidae,Automolus,mono
Berlepschia,PASSERIFORMES_Furnariidae_Berlepschia_rikeri,Australaves,PASSERIFORMES,Furnariidae,Berlepschia,monotypic
Campylorhamphus,PASSERIFORMES_Furnariidae_Campylorhamphus_falcularius,Australaves,PASSERIFORMES,Furnariidae,Campylorhamphus,mono
