taxon,palgalans,nonlb,water,raptor,cor1,alcedin,pici,par+,psit,psitac,sub1,furn1,furn2,furn3,thm1,thm2,sub2,sub3,tyr1,tyr2,tyr3,tyr4,osc1,osc2,osc3
PASSERIFORMES-suboscine_Thamnophilidae_Myrmoderus ferrugineus,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Myrmoderus ruficauda,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Hypocnemoides maculicauda,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Hypocnemoides melanopogon,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Hylophylax naevioides,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Hylophylax punctulatus,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Hylophylax naevius,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Sclateria naevia,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Myrmelastes schistaceus,,,,,,,,,,,,,,,1,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Myrmelastes rufifacies,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Myrmelastes saturatus,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Myrmelastes hyperythrus,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Myrmelastes brunneiceps,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Myrmelastes caurensis,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Myrmelastes leucostigma,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Myrmelastes humaythae,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Poliocrania exsul,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Ampelornis griseiceps,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Sipia palliata,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Sipia berlepschi,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Sipia nigricauda,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Sipia laemosticta,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Hafferia fortis,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Myrmeciza longipes,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Hafferia zeledoni,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Hafferia immaculata,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Akletos goeldii,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Akletos melanoceps,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Myrmoborus lophotes,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Myrmoborus lugubris,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Myrmoborus leucophrys,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Myrmoborus melanurus,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Myrmoborus myotherinus,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Gymnocichla nudiceps,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Pyriglena leucoptera,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Pyriglena atra,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Pyriglena leuconota,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Rhopornis ardesiacus,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Percnostola arenarum,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Thamnophilidae_Percnostola rufifrons,,,,,,,,,,,,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Formicariidae_Formicarius rufifrons,,,,,,,,,,,1, , , , ,1, , , ,  , , , , ,  
PASSERIFORMES-suboscine_Formicariidae_Formicarius rufipectus,,,,,,,,,,,1,1,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Formicariidae_Formicarius colma,,,,,,,,,,,1,,,,1,,,,,,,,,,
PASSERIFORMES-suboscine_Formicariidae_formicarius analis,,,,,,,,,,,1,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Formicariidae_Formicarius nigricapillus,,,,,,,,,,,1,,,,,,,,,,,1,,,
PASSERIFORMES-suboscine_Formicariidae_Chamaeza nobilis,,,,,,,,,,,1,,1,,,,,,,,,,,,
PASSERIFORMES-suboscine_Formicariidae_Chamaeza ruficauda,,,,,,,,,,,1,,,,,,,1,,,,,,,
PASSERIFORMES-suboscine_Formicariidae_Chamaeza mollissima,,,,,,,,,,,1,,,,,,,,,,1,,,,
PASSERIFORMES-suboscine_Formicariidae_Chamaeza turdina,,,,,,,,,,,1,,,,,,,,,1,,,,,
PASSERIFORMES-suboscine_Formicariidae_Chamaeza campanisona,,,,,,,,,,,1,,,1,,,,,,,,,,,
PASSERIFORMES-suboscine_Formicariidae_Chamaeza meruloides,,,,,,,,,,,1,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaria gigantea,,,,,,,,,,,1,1, , , , , , , , , , , , , 
PASSERIFORMES-suboscine_Grallariidae_Grallaria carrikeri,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaria guatimalensis,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaria przewalskii,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaria rufocinerea,,,,,,,,,,,1,,,,,,,,,,,1,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaria quitensis,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaria flavotincta,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaria nuchalis,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaria capitalis,,,,,,,,,,,1,,,,,,,,,,1,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaria milleri,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaria ruficapilla,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaria bangsi,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaria alleni,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaria andicolus,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaria eludens,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaria kaestneri,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaria blakei,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaria chthonia,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaria albigula,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaria ridgelyi,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaria hypoleuca,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaria rufula,,,,,,,,,,,1,,,,,,,,,1,,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaria squamigera,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaria watkinsi,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaria erythrotis,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaria griseonucha,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaria varia,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_grallaria haplonota,,,,,,,,,,,1,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaria erythroleuca,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaria excelsa,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaria dignissima,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Hylopezus ochroleucus,,,,,,,,,,,1,,1,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Hylopezus dives,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Hylopezus nattereri,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Hylopezus berlepschi,,,,,,,,,,,1,,,,,,,1,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Hylopezus whittakeri,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Hylopezus fulviventris,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Hylopezus macularius,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Hylopezus auricularis,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Hylopezus paraensis,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Hylopezus perspicillatus,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Myrmothera simplex,,,,,,,,,,,1,,,1,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Myrmothera campanisona,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaricula cumanensis,,,,,,,,,,,1,,,,1,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaricula lineifrons,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaricula nana,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaricula ochraceifrons,,,,,,,,,,,1,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaricula peruviana,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaricula flavirostris,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaricula ferrugineipectus,,,,,,,,,,,1,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Grallariidae_Grallaricula loricata,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Conopophagidae_Conopophaga melanogaster,,,,,,,,,,,1,1, , , , , , , , , , ,,,
PASSERIFORMES-suboscine_Conopophagidae_Conopophaga roberti,,,,,,,,,,,1,,,,,,,,,,,1,,,
PASSERIFORMES-suboscine_Conopophagidae_Conopophaga cearae,,,,,,,,,,,1,,1,,,,,,,,,,,,
PASSERIFORMES-suboscine_Conopophagidae_Conopophaga ardesiaca,,,,,,,,,,,1,,,1,,,,,,,,,,,
PASSERIFORMES-suboscine_Conopophagidae_Conopophaga peruviana,,,,,,,,,,,1,,,,,,,,,,1,,,,
PASSERIFORMES-suboscine_Conopophagidae_Conopophaga melanops,,,,,,,,,,,1,,,,1,,,,,,,,,,
PASSERIFORMES-suboscine_Conopophagidae_Conopophaga lineata,,,,,,,,,,,1,,,,,1,,,,,,,,,
PASSERIFORMES-suboscine_Conopophagidae_Conopophaga castaneiceps,,,,,,,,,,,1,,,,,,,,,,,,,,
PASSERIFORMES-suboscine_Conopophagidae_conopophaga aurita,,,,,,,,,,,1,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Conopophagidae_Pittasoma rufopileatum,,,,,,,,,,,1,,,,,,,1,,,,,,,
PASSERIFORMES-suboscine_Conopophagidae_Pittasoma michleri,,,,,,,,,,,1,,,,,,,,,1,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Acropternis orthonyx,,,,,,,,,,,1, , , , , ,1, , , , , , , , 
PASSERIFORMES-suboscine_Rhinocryptidae_Pteroptochos tarnii,,,,,,,,,,,,1,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Pteroptochos castaneus,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Pteroptochos megapodius,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scelorchilus albicollis,,,,,,,,,,,,,1,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scelorchilus rubecula,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Rhinocrypta lanceolata,,,,,,,,,,,,,,1,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Teledromas fuscus,,,,,,,,,,,,,,,1,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Liosceles thoracicus,,,,,,,,,,,,,,,,1,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Psilorhamphus guttatus,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Merulaxis ater,,,,,,,,,,,,,,,,,1,1,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Merulaxis stresemanni,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Eugralla paradoxa,,,,,,,,,,,,,,,,,1,,,,,,,,1
PASSERIFORMES-suboscine_Rhinocryptidae_Myornis senilis,,,,,,,,,,,,,,,,,1,,1,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Eleoscytalopus indigoticus,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Eleoscytalopus psychopompus,,,,,,,,,,,,,,,,,1,,,1,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus fuscus,,,,,,,,,,,,,,,,,1,,,,,,1,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus bolivianus,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus gettyae,,,,,,,,,,,,,,,,,1,,,,1,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus magellanicus,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus micropterus,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus parvirostris,,,,,,,,,,,,,,,,,1,,,,,1,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus spillmanni,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus stilesi,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus superciliaris,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus femoralis,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus atratus,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus caracae,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus iraiensis,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus argentifrons,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus meridanus,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus parkeri,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus perijanus,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus schulenbergi,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus unicolor,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus canus,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus sanctaemartae,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus latebricola,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus zimmeri,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus novacapitalis,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus urubambae,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus gonzagai,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus acutirostris,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus affinis,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus altirostris,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus latrans,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus robbinsi,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus vicinior,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus petrophilus,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus chocoensis,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus griseicollis,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus macropus,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus opacus,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus panamensis,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus diamantinensis,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus speluncae,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus pachecoi,,,,,,,,,,,,,,,,,1,,,,,, ,1,
PASSERIFORMES-suboscine_Rhinocryptidae_Scytalopus rodriguezi,,,,,,,,,,,,,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Melanopareiidae_Melanopareia maximiliani,,,,,,,,,,,1, , ,  , , ,1, , ,  ,  , , , , 
PASSERIFORMES-suboscine_Melanopareiidae_Melanopareia elegans,,,,,,,,,,,,1,,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Melanopareiidae_Melanopareia torquata,,,,,,,,,,,,,1,,,,1,,,,,,,,
PASSERIFORMES-suboscine_Melanopareiidae_melanopareia maranonica,,,,,,,,,,,,,,1,,,1,,,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Piprites griseiceps,,,,,,,,,,, , , , , ,  ,1, ,1, , , , , ,  
PASSERIFORMES-suboscine_Tyrannidae_Piprites pileata,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_piprites chloris,,,,,,,,,,,,,,,1,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Phyllomyias cinereiceps,,,,,,,,,,,,,,,,1,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Phyllomyias fasciatus,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Phyllomyias griseiceps,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Phyllomyias nigrocapillus,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Phyllomyias urichi,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Phyllomyias burmeisteri,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Phyllomyias sclateri,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Phyllomyias plumbeiceps,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Phyllomyias uropygialis,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Phyllomyias virescens,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Phyllomyias weedeni,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Phyllomyias reiseri,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Phyllomyias griseocapilla,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Tyrannulus elatus,,,,,,,,,,,,,,,,,1,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Myiopagis caniceps,,,,,,,,,,,,,,,,,,1,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Myiopagis olallai,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Myiopagis flavivertex,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Myiopagis gaimardii,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Myiopagis viridicata,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Myiopagis subplacens,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Elaenia chiriquensis,,,,,,,,,,,,,,,,,,,1,1, , ,,,
PASSERIFORMES-suboscine_Tyrannidae_Elaenia obscura,,,,,,,,,,,,,,,,,,,1,1,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Elaenia pallatangae,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Elaenia ruficeps,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Elaenia albiceps,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Elaenia frantzii,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Elaenia parvirostris,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Elaenia dayi,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Elaenia brachyptera,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Elaenia martinica,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Elaenia spectabilis,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Elaenia strepera,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Elaenia mesoleuca,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Elaenia cristata,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Elaenia fallax,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Elaenia pelzelni,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Elaenia gigas,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Elaenia flavogaster,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Elaenia ridleyana,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Ornithion inerme,,,,,,,,,,,,,,,,,,,1,,1,,,,
PASSERIFORMES-suboscine_Tyrannidae_Ornithion brunneicapillus,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Ornithion semiflavum,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Camptostoma imberbe,,,,,,,,,,,,,,,,,,,1,,,1,,,
PASSERIFORMES-suboscine_Tyrannidae_Camptostoma obsoletum,,,,,,,,,,,,,,,,,,,1,,,,1,,
PASSERIFORMES-suboscine_Tyrannidae_Suiriri affinis,,,,,,,,,,,,,,,,,,,1,,,,,1,
PASSERIFORMES-suboscine_Tyrannidae_Suiriri suiriri,,,,,,,,,,,,,,,,,,,1,,,,,,1
PASSERIFORMES-suboscine_Tyrannidae_Mecocerculus minor,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Mecocerculus leucophrys,,,,,,,,,,,,,,,,,,,1,,,,,,
PASSERIFORMES-suboscine_Tyrannidae_Mecocerculus calopterus,,,,,,,,,,,1,,,,,,,,1,,,,,,
